{Label: GearOilTemperature_val, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: connector_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: external_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: charge_point, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: vendor, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: model, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: serial_number, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: charge_box, Match: EVSE, Ontology: EnershareEV, Score: 1}
{Label: ocpp_protocol, Match: CommunicationProtocol, Ontology: EnershareSystem, Score: 1}
{Label: registration_status, Match: RegistrationStatus, Ontology: EnershareEV, Score: 1}
{Label: settings, Match: Configuration, Ontology: EnershareEV, Score: 1}
{Label: charging_preferences, Match: ChargingProfile, Ontology: EnershareEV, Score: 1}
{Label: charging_behavior, Match: ChargingSessionBehavior, Ontology: EnershareEV, Score: 1}
{Label: ready_time, Match: DateTime, Ontology: EnershareSystem, Score: 1}
{Label: location_id, Match: LocationId, Ontology: EnershareEV, Score: 1}
{Label: spot_price_area_id, Match: MarketLocation, Ontology: EnershareMarket, Score: 1}
{Label: target_soc, Match: StateOfCharge, Ontology: EnershareEV, Score: 1}
{Label: minimal_soc, Match: StateOfCharge, Ontology: EnershareProperty, Score: 1}
{Label: minimum_energy_transfer, Match: EnergyTransfer, Ontology: EnershareProperty, Score: 1}
{Label: target_energy_transfer, Match: EnergyTransfer, Ontology: EnershareProperty, Score: 1}
{Label: ocpp, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: battery_capacity, Match: EnergyStorageCapacity, Ontology: EnershareProperty, Score: 1}
{Label: current_soc, Match: StateOfCharge, Ontology: EnershareProperty, Score: 1}
{Label: associated_device_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: device_telemetry, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: timestamp, Match: DateTime, Ontology: EnershareProperty, Score: 1}
{Label: device_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: telemetry, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: connector_status_timestamp, Match: TemporalProperty, Ontology: EnershareSystem, Score: 1}
{Label: connector_status, Match: BooleanProperty, Ontology: EnershareSystem, Score: 1}
{Label: firmware_version, Match: Text, Ontology: EnershareSystem, Score: 1}
{Label: connector_error_code, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: connector_vendor_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: connector_vendor_error_code, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: heartbeat_timestamp, Match: TemporalProperty, Ontology: EnershareSystem, Score: 1}
{Label: time_to_full_charge, Match: Duration, Ontology: EnershareSystem, Score: 1}
{Label: time_to_minimum_charge, Match: Duration, Ontology: EnershareSystem, Score: 1}
{Label: measurement, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: transaction_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: energy_active_import_register, Match: Electric Energy Property, Ontology: Enershare, Score: 1}
{Label: power_active_import, Match: Electric Power Property, Ontology: Enershare, Score: 1}
{Label: current_offered, Match: Electric Power Property, Ontology: Enershare, Score: 1}
{Label: current_imports:L1, Match: Electric Current Property, Ontology: Enershare, Score: 1}
{Label: current_imports:L2, Match: Electric Current Property, Ontology: Enershare, Score: 1}
{Label: current_imports:L3, Match: Electric Current Property, Ontology: Enershare, Score: 1}
{Label: voltages:L1_N, Match: Electric Voltage Property, Ontology: Enershare, Score: 1}
{Label: voltages:L2_N, Match: Electric Voltage Property, Ontology: Enershare, Score: 1}
{Label: voltages:L3_N, Match: Voltage Property, Ontology: EnershareElectricity, Score: 1}
{Label: total_current_import, Match: Current Property, Ontology: EnershareElectricity, Score: 1}
{Label: total_amount_of_transferred_energy_kwh, Match: Energy Property, Ontology: EnershareElectricity, Score: 1}
{Label: max_current_offered, Match: Current Property, Ontology: EnershareElectricity, Score: 1}
{Label: max_power_offered, Match: Power Property, Ontology: EnershareElectricity, Score: 1}
{Label: charging_session, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Project number, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: The date, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Region, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: The town/village, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Home address, Match: Address, Ontology: EnershareProperty, Score: 1}
{Label: County/City, Match: District, Ontology: EnershareBuilding, Score: 1}
{Label: Initial year of exploitation, Match: Construction Year, Ontology: EnershareBuilding, Score: 1}
{Label: Building Total Area, Match: AreaProperty, Ontology: EnershareProperty, Score: 1}
{Label: Room volume, Match: VolumeProperty, Ontology: EnershareProperty, Score: 1}
{Label: Average floor height, Match: HeightProperty, Ontology: EnershareProperty, Score: 1}
{Label: Reference area, Match: AreaProperty, Ontology: EnershareProperty, Score: 1}
{Label: Above-ground floors, Match: FloorProperty, Ontology: EnershareProperty, Score: 1}
{Label: Underground floor, Match: FloorProperty, Ontology: EnershareProperty, Score: 1}
{Label: Mansard, Match: FloorProperty, Ontology: EnershareProperty, Score: 1}
{Label: Roof floor, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Initial energy class, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Energy consumption before, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Heat energy consumption before, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Carbon dioxide emissions before, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: Carrying out construction works, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Reconstruction of engineering systems, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Water heating system, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Heat installation, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Energy audit number, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Energy class after, Match: EnergyClassProperty, Ontology: EnershareProperty, Score: 1}
{Label: Heat energy consumption after, Match: HeatEnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Consumption for hot water after, Match: HeatEnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Consumption for mechanical ventilation after, Match: HeatEnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Consumption for lighting after, Match: ElectricEnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Consumption for cooling after, Match: ElectricEnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Energy consumption after, Match: ElectricEnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Heat saving for heating, Match: HeatEnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Total energy consumption saving, Match: ElectricEnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Saving of heat energy, Match: HeatEnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Primary non-renewable energy, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Primary total energy consumption, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Almost zero energy building, Match: BuildingType, Ontology: EnershareSystem, Score: 1}
{Label: Carbon dioxide emission tons after, Match: CarbonDioxideEmission, Ontology: EnershareSystem, Score: 1}
{Label: Carbon dioxide emission after, Match: CarbonDioxideEmission, Ontology: EnershareSystem, Score: 1}
{Label: Area of the external surface, Match: AreaProperty, Ontology: EnershareSystem, Score: 1}
{Label: Average heat transfer coefficient, Match: HeatTransferCoefficient, Ontology: EnershareSystem, Score: 1}
{Label: Average heat transfer coefficient_1, Match: HeatTransferCoefficient, Ontology: EnershareSystem, Score: 1}
{Label: Building calculated heat loss coefficient, Match: HeatLossCoefficient, Ontology: EnershareSystem, Score: 1}
{Label: Building allowable heat loss coefficient, Match: HeatLossCoefficient, Ontology: EnershareSystem, Score: 1}
{Label: Indoor temperature heating, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: Indoor temperature for cooling, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: Air exchange rate, Match: PercentageProperty, Ontology: EnershareProperty, Score: 1}
{Label: Ventilation heat loss coefficient, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Energy resource for heating 1, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy resource for heating 2, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy resource for hot water 1, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy resource for hot water 2, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy resource for ventilation, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy resource for cooling 1, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy resource for cooling 2, Match: EnergyResourceProperty, Ontology: EnershareProperty, Score: 1}
{Label: CO2 emission factor for heating 1, Match: Co2EmissionFactorProperty, Ontology: EnershareProperty, Score: 1}
{Label: CO2 emission factor for heating 2, Match: Co2EmissionFactorProperty, Ontology: EnershareProperty, Score: 1}
{Label: CO2 emission factor for hot water 1, Match: Co2EmissionFactorProperty, Ontology: EnershareProperty, Score: 1}
{Label: CO2 emission factor for hot water 2, Match: Co2EmissionFactorProperty, Ontology: EnershareProperty, Score: 1}
{Label: CO2 emission factor for ventilation, Match: Co2EmissionFactorProperty, Ontology: EnershareProperty, Score: 1}
{Label: CO2 emission factor for cooling 1, Match: Co2EmissionFactorProperty, Ontology: EnershareProperty, Score: 1}
{Label: CO2 emission factor for cooling 2, Match: Co2EmissionFactorProperty, Ontology: EnershareProperty, Score: 1}
{Label: Non-renewable factor for heating 1, Match: NonRenewableResourceFactorProperty, Ontology: EnershareProperty, Score: 1}
{Label: Non-renewable factor for heating 2, Match: NonRenewableResourceFactorProperty, Ontology: EnershareProperty, Score: 1}
{Label: Non-renewable factor for water 1, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Non-renewable factor for water 2, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Non-renewable factor for ventilation, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Non-renewable factor for cooling 1, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Non-renewable factor for cooling 2, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Renewable factor for heating 1, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Renewable factor for heating 2, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Renewable factor for water 1, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Renewable factor for water 2, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Renewable factor for ventilation, Match: EnergyConversionFactor, Ontology: EnershareProperty, Score: 1}
{Label: Renewable factor for cooling 1, Match: DimensionlessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Renewable factor for cooling 2, Match: DimensionlessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for heating 1, Match: DimensionlessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for heating 2, Match: DimensionlessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for water 1, Match: DimensionlessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for water 2, Match: DimensionlessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for ventilation, Match: DimensionlessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for cooling 1, Match: DimensionlessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for cooling 2, Match: DimensionlessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Project number, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Houshold location (region), Match: hasRegion, Ontology: EnershareProperty, Score: 1}
{Label: Year of building, Match: YearProperty, Ontology: EnershareProperty, Score: 1}
{Label: Building total area, M2, Match: AreaProperty, Ontology: EnershareProperty, Score: 1}
{Label: Building reference/calculation area, M2, Match: AreaProperty, Ontology: EnershareProperty, Score: 1}
{Label: ENERGY CLASS BEFORE THE PROJECT, Match: EnergyClassProperty, Ontology: EnershareProperty, Score: 1}
{Label: ENERGY CONSUMPTION BEFORE THE PROJECT, KWH/M2, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: HEATING CONSUMPTION BEFORE PROJECT, KWH/M2, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: ASSESSMENT OF CARBON DIOXIDE EMISSIONS BEFORE THE PROJECT, KG CO2/M2 per year, Match: EmissionProperty, Ontology: EnershareProperty, Score: 1}
{Label: Planned energy consumption savings (kWh/m2), Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Carrying out construction works in the enclosing structures, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Renovation or reconstruction of engineering systems (for example, heating and ventilation equipment), Match: Renovation, Ontology: EnershareSystem, Score: 1}
{Label: Installation of a new water heating system, Match: WaterHeatingSystem, Ontology: EnershareSystem, Score: 1}
{Label: Installation of heat installations to ensure the production of heat from renewable energy sources, Match: RenewableHeatProductionSystem, Ontology: EnershareSystem, Score: 1}
{Label: Other activities, if they are necessary for increasing energy efficiency together with the above-mentioned measures, Match: OtherEnergyEfficiencyIncreasingActivities, Ontology: EnershareSystem, Score: 1}
{Label: Other activities, Match: OtherActivities, Ontology: EnershareSystem, Score: 1}
{Label: Energy efficiency class of the residential house according to the temporary energy certificate of the building, Match: EnergyEfficiencyClass, Ontology: EnershareSystem, Score: 1}
{Label: Thermal energy consumption for heating according to the building's temporary energy certificate (kWh/m2), Match: HeatEnergyConsumption, Ontology: EnershareSystem, Score: 1}
{Label: Energy consumption after project (kWh/m2), Match: EnergyConsumption, Ontology: EnershareSystem, Score: 1}
{Label: Assessment of carbon dioxide emissions after project, kg CO2/m2 per year, Match: CarbonDioxideEmissions, Ontology: EnershareSystem, Score: 1}
{Label: Heat energy consumption savings %, Match: HeatEnergyConsumptionSavingsPercentage, Ontology: EnershareSystem, Score: 1}
{Label: number of floors, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Average floor height, m, Match: LengthProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy consumption for hot water preparation in KWH/M2 per year, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy consumption for cooling in KWH/M2 per year, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: assessment of carbon dioxide emission, kg CO2/m2/year, Match: EmissionProperty, Ontology: EnershareSystem, Score: 1}
{Label: Thickness of thermal insulation material (mm), Match: ThicknessProperty, Ontology: EnershareSystem, Score: 1}
{Label: Heat insulation λ (W/mK), Match: HeatTransmissionCoefficientProperty, Ontology: EnershareSystem, Score: 1}
{Label: Indicative savings, kWh/m, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: Indicative costs of the measure to be implemented, incl. VAT (euro), Match: CostProperty, Ontology: EnershareSystem, Score: 1}
{Label: Savings per year (euro) (It is assumed that the approximate heating costs, including amortization, amount to 70 euros per MWh), Match: CostProperty, Ontology: EnershareSystem, Score: 1}
{Label: Payback period of the event, in years, Match: PaybackPeriod, Ontology: EnershareProperty, Score: 1}
{Label: Thickness of thermal insulation material (mm), Match: ThicknessProperty, Ontology: EnershareProperty, Score: 1}
{Label: Heat insulation λ (W/mK), Match: ThermalConductivityProperty, Ontology: EnershareProperty, Score: 1}
{Label: Indicative savings, kWh/m, Match: CostPropertyValue, Ontology: EnershareProperty, Score: 1}
{Label: Indicative costs of the measure to be implemented, incl. VAT (euro), Match: CostPropertyValue, Ontology: EnershareProperty, Score: 1}
{Label: Savings per year (euro) (It is assumed that the approximate heating costs, including amortization, amount to 70 euros per MWh), Match: CostPropertyValue, Ontology: EnershareProperty, Score: 1}
{Label: Indicative costs of the measure to be implemented, incl. VAT (euro), Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Savings per year (euro), Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Payback period of the event, in years, Match: TimeProperty, Ontology: EnershareProperty, Score: 1}
{Label: U value of windows, W/m2K, Match: HeatCoefficientProperty, Ontology: EnershareProperty, Score: 1}
{Label: The U-value of the exterior door, W/m2K, Match: HeatCoefficientProperty, Ontology: EnershareProperty, Score: 1}
{Label: Indicative savings, kWh/m, Match: EnergyPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Thickness of thermal insulation material (mm), Match: ThicknessProperty, Ontology: EnershareProperty, Score: 1}
{Label: Heat insulation λ (W/mK), Match: ThermalConductivityProperty, Ontology: EnershareProperty, Score: 1}
{Label: Indicative savings, kWh/m, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Indicative costs of the measure to be implemented, incl. VAT (euro), Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Savings per year (euro) (It is assumed that the approximate heating costs, including amortization, amount to 60 euros per MWh), Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Payback period of the event, in years, Match: TimeValueProperty, Ontology: EnershareProperty, Score: 1}
{Label: Current costs for heating (euro), Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Current costs for hot water (euro), Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Planned costs for heating (euro), Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Planned costs for hot water (euro), Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Cost savings (euro), Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Consumption of primary non-renewable energy, KWH/M2 per year, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Primary total energy consumption, KWH/M2 per year, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Energy consumption for hot water preparation, KWH/M2 per year, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Energy consumption for cooling, KWH/M2 per year, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Energy consumption for heating, KWH/M2 per year, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Total energy consumption, KWH/M2 per year, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Compliance of the building with the requirements of an almost zero energy building, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Assessment of carbon dioxide emissions, t CO₂ per year, Match: CarbonDioxideEmission, Ontology: EnershareProperty, Score: 1}
{Label: Assessment of carbon dioxide emissions, kg CO₂ per year, Match: CarbonDioxideEmission, Ontology: EnershareProperty, Score: 1}
{Label: Area of the external surface of the building, m2, Match: Area, Ontology: EnershareBuilding, Score: 1}
{Label: The average weighted heat transfer coefficient U average of the external enclosures, W/m2K, Match: HeatCoefficientProperty, Ontology: EnershareSystem, Score: 1}
{Label: The average weighted standard (maximum) heat transfer coefficient of the external enclosures U average, max, W/m2K, Match: HeatCoefficientProperty, Ontology: EnershareSystem, Score: 1}
{Label: The calculated specific heat loss coefficient HT/A of the building's enclosing structures, W/m2K, Match: HeatCoefficientProperty, Ontology: EnershareSystem, Score: 1}
{Label: Specific heat loss coefficient of building, HT max/A calculated, W/M2k, Match: HeatCoefficientProperty, Ontology: EnershareSystem, Score: 1}
{Label: Calculated indoor temperature for heating rating, oC, Match: TemperatureProperty, Ontology: EnershareSystem, Score: 1}
{Label: Calculated indoor temperature for cooling rating, oC, Match: TemperatureProperty, Ontology: EnershareSystem, Score: 1}
{Label: Required air exchange rate, n-1, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Specific heat loss coefficient of building ventilation HVentilation/Acalculated, W/M2k, Match: HeatCoefficientProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy carrier for heating, Match: EnergyCarrierProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy carrier for hot water preparation, Match: EnergyCarrierProperty, Ontology: EnershareSystem, Score: 1}
{Label: Energy carrier for cooling, Match: Thermal Energy Carrier Property, Ontology: EnershareSystem, Score: 1}
{Label: CO2 emission factor, kg CO2/MWh for heating, Match:CO2 Emission Factor Property, Ontology: EnershareEmission, Score: 1}
{Label: CO2 emission factor, kg CO2/MWh for hot water preparation, Match: CO2 Emission Factor Property, Ontology: EnershareEmission, Score: 1}
{Label: CO2 emission factor, kg CO2/MWh for cooling, Match: CO2 Emission Factor Property, Ontology: EnershareEmission, Score: 1}
{Label: Primary energy factor for the part of non-renewable energy resources - heating, Match: EnerShareSystemProperty, Ontology: EnershareSystem, Score: 1}
{Label: Primary energy factor for the part of non-renewable energy resources - hot water preparation, Match: EnershareSystemProperty, Ontology: EnershareSystem, Score: 1}
{Label: Primary energy factor for partial cooling of non-renewable energy resources, Match: EnershareSystemProperty, Ontology: EnershareSystem, Score: 1}
{Label: Primary energy factor for the share of renewable energy resources - heating, Match: EnershareSystemProperty, Ontology: EnershareSystem, Score: 1}
{Label: Primary energy factor for the part of renewable energy resources - hot water preparation, Match: EnershareSystemProperty, Ontology: EnershareSystem, Score: 1}
{Label: Primary energy factor for partial cooling of renewable energy resources, Match: EnershareSystemProperty, Ontology: EnershareSystem, Score: 1}
{Label: Total primary energy factor - for heating, Match: EnergyConsumptionProperty, Ontology: EnershareProperty, Score: 1}
{Label: Total primary energy factor - for hot water preparation, Match: EnergyConsumptionProperty, Ontology: EnershareProperty, Score: 1}
{Label: Total primary energy factor - for cooling, Match: EnergyConsumptionProperty, Ontology: EnershareProperty, Score: 1}
{Label: Project number, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Houshold location (region), Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Total electricity consumption, MWh per year, Match: EnergyConsumptionProperty, Ontology: EnershareProperty, Score: 1}
{Label: Average amount of electricity produced by solar panels, MWh per year, Match: EnergyProductionProperty, Ontology: EnershareProperty, Score: 1}
{Label: EXISTING INVERTER SET POWER, KW, Match: PowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: Additional installed inverter power (set), Match: PowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: AMOUNT OF SUPPORT FOR THE INSTALLATION OF ELECTRICITY PRODUCTION EQUIPMENT, EUR, Match: MonetaryValue, Ontology: EnershareProperty, Score: 1}
{Label: Primary energy consumption after installing the solar panel system, MWh per year, Match: EnergyConsumptionProperty, Ontology: EnershareProperty, Score: 1}
{Label: Reduction of primary energy, MWh per year, Match: EnergyConsumptionProperty, Ontology: EnershareProperty, Score: 1}
{Label: Project number, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: The data, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Region, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Granted support, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Electricity consumption of the grid, Match: EnergyConsumptionProperty, Ontology: EnershareProperty, Score: 1}
{Label: Primary energy consumption before, Match: EnergyConsumptionProperty, Ontology: EnershareProperty, Score: 1}
{Label: Current inverter set power, Match: PowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: Inverter power in project, Match: PowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: Electricity produced by solar panels, Match: ElectricityProperty, Ontology: EnershareProperty, Score: 1}
{Label: Primary energy consumption after, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Reduction of primary energy, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: CO2 emissions reduction, Match: CarbonDioxidePropertyAffordance, Ontology: EnershareProperty, Score: 1}
