{Label: GearOilTemperature_val, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: Battery Capacity (kWh), Match: has Energy Capacity, Ontology: EnershareSystem, Score: 0.9}
{Label: Connector Type, Match: GBTConnector, Ontology: EnershareSystem, Score: 1}
{Label: Autonomy (km), Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Odometer (km), Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Battery SoC (%), Match: hasMinimumBatteryEnergyToBeInstalled, Ontology: EnershareProperty, Score: 0.7}
{Label: Timestamp, Match: hasBeginingDataValue, Ontology: EnershareProperty, Score: 0.6}
{Label: ocpp_device, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: id, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: type, Match: Energy Resource Type, Ontology: EnershareEnergyResource, Score: 0.8}
{Label: integration, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: created_at, Match: hasBeginingDataValue, Ontology: EnershareProperty, Score: 0.6}
{Label: attributes, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: name, Match: name, Ontology: EnershareDigitalTwin.txt, Score: 1}
{Label: partner_name, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: user_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: connector_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: external_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: charge_point, Match: Charging Point Operator, Ontology: EnersharePlayer.txt, Score: 0.8}
{Label: vendor, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: model, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: serial_number, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: charge_box, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: ocpp_protocol, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: registration_status, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: settings, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: charging_preferences, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: charging_behavior, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: ready_time, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: location_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: spot_price_area_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: target_soc, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: minimal_soc, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: minimum_energy_transfer, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: target_energy_transfer, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: ocpp, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: battery_capacity, Match: has Energy Capacity, Ontology: EnershareSystem, Score: 1}
{Label: current_soc, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: associated_device_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: device_telemetry, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: timestamp, Match: in XSD Date-Time-Stamp, Ontology: Time, Score: 1}
{Label: device_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: telemetry, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: connector_status_timestamp, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: connector_status, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: firmware_version, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: connector_error_code, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: connector_vendor_id, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: connector_vendor_error_code, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: heartbeat_timestamp, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: time_to_full_charge, Match: hasChargingDuration, Ontology: EnershareProperty, Score: 0.8}
{Label: time_to_minimum_charge, Match: hasChargingDuration, Ontology: EnershareProperty, Score: 0.8}
{Label: measurement, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: transaction_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: energy_active_import_register, Match: hasInitialElectricEnergyConsumption, Ontology: EnershareProperty, Score: 0.9}
{Label: power_active_import, Match: hasOutputActivePower, Ontology: PlatoonEnergy, Score: 0.8}
{Label: current_offered, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: current_imports:L1, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: current_imports:L2, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: current_imports:L3, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: voltages:L1_N, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: voltages:L2_N, Match: noMatch, Ontology: noMatch, Score: 0}
```json
[
    {Label: voltages:L3_N, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: total_current_import, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: total_amount_of_transferred_energy_kwh, Match: deliveredEnergy, Ontology: EnershareSystem, Score: 0.9},
    {Label: max_current_offered, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: max_power_offered, Match: hasMaximumChargePower, Ontology: EnershareSystem, Score: 0.8},
    {Label: charging_session, Match: hasChargingSessionCost, Ontology: EnersharePriceProperty, Score: 0.7},
    {Label: Project number, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: The date, Match: hasBeginingDataValue, Ontology: EnershareProperty, Score: 0.6},
    {Label: Region, Match: hasEvaluationInterval, Ontology: EnershareProperty, Score: 0.7},
    {Label: The town/village, Match: noMatch, Ontology: noMatch, Score: 0}
]
```
{Label: Home address, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: County/City, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Initial year of exploitation, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Building Total Area, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Room volume, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Average floor height, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Reference area, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Above-ground floors, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Underground floor, Match: hasUndergroundFloor, Ontology: EnershareBuilding, Score: 1}
{Label: Mansard, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Roof floor, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Initial energy class, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Energy consumption before, Match: hasInitialElectricEnergyConsumption, Ontology: EnershareProperty, Score: 0.9}
{Label: Heat energy consumption before, Match: hasFinalHeatingElectricEnergyConsumption, Ontology: EnershareProperty, Score: 0.8}
{Label: Carbon dioxide emissions before, Match: hasCarbonFootPrint, Ontology: EnershareSystem, Score: 0.7}
{Label: Carrying out construction works, Match: hasCarryingOutConstructionWorks, Ontology: EnershareBuilding, Score: 1}
{Label: Reconstruction of engineering systems, Match: hasReconstructionOfEnergeeringSystems, Ontology: EnershareBuilding, Score: 1}
{Label: Water heating system, Match: hasFirstEnergyResourceForWater, Ontology: EnershareSystem, Score: 0.8}
{Label: Heat installation, Match: hasHeatInstallationSystem, Ontology: EnershareBuilding, Score: 1}
{Label: Energy audit number, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Energy class after, Match: is Almost Zero Energy Building, Ontology: EnershareBuilding, Score: 0.8}
{Label: Heat energy consumption after, Match: has Heating Electric Energy Consumption, Ontology: PlatoonEnergy, Score: 0.9}
{Label: Consumption for hot water after, Match: has Domestic Hot Water Electric Energy Consumption, Ontology: PlatoonEnergy, Score: 0.9}
{Label: Consumption for mechanical ventilation after, Match: has Mecanical Ventilation Energy Consumption, Ontology: EnershareProperty, Score: 0.9}
{Label: Consumption for lighting after, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Consumption for cooling after, Match: has Cooling gas energy consumption, Ontology: PlatoonEnergy, Score: 0.9}
{Label: Energy consumption after, Match: has Electric Energy Consumption From Grid, Ontology: EnershareProperty, Score: 0.9}
{Label: Heat saving for heating, Match: has Electric Energy Saving, Ontology: EnershareProperty, Score: 0.9}
{Label: Total energy consumption saving, Match: has Total Energy Consumption Saving, Ontology: EnershareProperty, Score: 0.9}
{Label: Saving of heat energy, Match: has Electric Energy Saving, Ontology: EnershareProperty, Score: 0.9}
{Label: Primary non-renewable energy, Match: has Primary Non Renewable Energy, Ontology: EnershareProperty.txt, Score: 1}
{Label: Primary total energy consumption, Match: has Primary Total Energy Consumption, Ontology: EnershareProperty.txt, Score: 1}
{Label: Almost zero energy building, Match: is Almost Zero Energy Building, Ontology: EnershareBuilding.txt, Score: 1}
{Label: Carbon dioxide emission tons after, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Carbon dioxide emission after, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Area of the external surface, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Average heat transfer coefficient, Match: has Heat Transfer Coefficient, Ontology: EnershareProperty.txt, Score: 1}
{Label: Average heat transfer coefficient_1, Match: has Heat Transfer Coefficient, Ontology: EnershareProperty.txt, Score: 1}
{Label: Building calculated heat loss coefficient, Match: has Calculated Heat Loss Coefficient, Ontology: EnershareProperty.txt, Score: 1}
{Label: Building allowable heat loss coefficient, Match: has Allowable Heat Loss Coefficient, Ontology: EnershareProperty.txt, Score: 1}
{Label: Indoor temperature heating, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Indoor temperature for cooling, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Air exchange rate, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Ventilation heat loss coefficient, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Energy resource for heating 1, Match: has First Energy Resource For Heating, Ontology: EnershareBuilding, Score: 1}
{Label: Energy resource for heating 2, Match: has Second Energy Resource For Heating, Ontology: EnershareBuilding, Score: 1}
{Label: Energy resource for hot water 1, Match: has First Energy Resource For Water, Ontology: EnershareSystem, Score: 1}
{Label: Energy resource for hot water 2, Match: has Second Energy Resource For Water, Ontology: EnershareSystem, Score: 1}
{Label: Energy resource for ventilation, Match: has Renewable Emission Factor For Ventilation, Ontology: EnershareSystem, Score: 1}
{Label: Energy resource for cooling 1, Match: has First Energy Resource For Cooling, Ontology: EnershareBuilding, Score: 1}
{Label: Energy resource for cooling 2, Match: has Second Energy Resource For Cooling, Ontology: EnershareSystem, Score: 1}
{Label: CO2 emission factor for heating 1, Match: has First Energy Resource Renewable Emission Factor For Heating, Ontology: EnershareSystem, Score: 1}
{Label: CO2 emission factor for heating 2, Match: has Second Energy Resource Renewable Emission Factor For Heating, Ontology: EnershareSystem, Score: 1}
{Label: CO2 emission factor for hot water 1, Match: has First Energy Resource Renewable Emission Factor For Hot Water, Ontology: EnershareSystem, Score: 1}
{Label: CO2 emission factor for hot water 2, Match: has Second Energy Resource Renewable Emission Factor For Hot Water, Ontology: EnershareSystem, Score: 1}
{Label: CO2 emission factor for ventilation, Match: has Renewable Emission Factor For Ventilation, Ontology: EnershareSystem, Score: 1}
{Label: CO2 emission factor for cooling 1, Match: has First Energy Resource Renewable Emission Factor For Cooling, Ontology: EnershareSystem, Score: 1}
{Label: CO2 emission factor for cooling 2, Match: has Second Energy Resource Renewable Emission Factor For Cooling, Ontology: EnershareSystem, Score: 1}
{Label: Non-renewable factor for heating 1, Match: has First Energy Resource Non Renewable Emission Factor For Heating, Ontology: EnershareSystem, Score: 1}
{Label: Non-renewable factor for heating 2, Match: has Second Energy Resource Non Renewable Emission Factor For Heating, Ontology: EnershareSystem, Score: 1}
{Label: Non-renewable factor for water 1, Match: hasFirstEnergyResourceNonRenewableEmissionFactorForWater, Ontology: EnershareSystem.txt, Score: 1}
{Label: Non-renewable factor for water 2, Match: hasSecondEnergyResourceNonRenewableEmissionFactorForWater, Ontology: EnershareSystem.txt, Score: 1}
{Label: Non-renewable factor for ventilation, Match: hasNonRenewableEmissionFactorForVentilation, Ontology: EnershareSystem.txt, Score: 1}
{Label: Non-renewable factor for cooling 1, Match: hasFirstEnergyResourceNonRenewableEmissionFactorForCooling, Ontology: EnershareSystem.txt, Score: 1}
{Label: Non-renewable factor for cooling 2, Match: hasSecondEnergyResourceNonRenewableEmissionFactorForCooling, Ontology: EnershareSystem.txt, Score: 1}
{Label: Renewable factor for heating 1, Match: hasFirstEnergyResourceRenewableEmissionFactorForHeating, Ontology: EnershareSystem.txt, Score: 1}
{Label: Renewable factor for heating 2, Match: hasSecondEnergyResourceRenewableEmissionFactorForHeating, Ontology: EnershareSystem.txt, Score: 1}
{Label: Renewable factor for water 1, Match: hasFirstEnergyResourceRenewableEmissionFactorForHotWater, Ontology: EnershareSystem.txt, Score: 1}
{Label: Renewable factor for water 2, Match: hasSecondEnergyResourceRenewableEmissionFactorForHotWater, Ontology: EnershareSystem.txt, Score: 1}
{Label: Renewable factor for ventilation, Match: hasRenewableEmissionFactorForVentilation, Ontology: EnershareSystem.txt, Score: 1}
{Label: Renewable factor for cooling 1, Match: has First Energy Resource Renewable Emission Factor For Cooling, Ontology: EnershareSystem, Score: 1}
{Label: Renewable factor for cooling 2, Match: has Second Energy Resource Renewable Emission Factor For Cooling, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for heating 1, Match: has First Energy Resource For Heating, Ontology: EnershareBuilding, Score: 1}
{Label: Total factor for heating 2, Match: has Second Energy Resource For Heating, Ontology: EnershareBuilding, Score: 1}
{Label: Total factor for water 1, Match: has First Energy Resource For Water, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for water 2, Match: has Second Energy Resource For Water, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for ventilation, Match: has Renewable Emission Factor For Ventilation, Ontology: EnershareSystem, Score: 1}
{Label: Total factor for cooling 1, Match: has First Energy Resource For Cooling, Ontology: EnershareBuilding, Score: 1}
{Label: Total factor for cooling 2, Match: has Second Energy Resource For Cooling, Ontology: EnershareBuilding, Score: 1}
{Label: Project number, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Houshold location (region), Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Year of building, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Building total area, M2, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Building reference/calculation area, M2, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: ENERGY CLASS BEFORE THE PROJECT, Match: energetic performance class, Ontology: PlatoonBuilding, Score: 0.9}
{Label: ENERGY CONSUMPTION BEFORE THE PROJECT, KWH/M2, Match: hasElectricEnergyConsumptionFromGrid, Ontology: EnershareProperty, Score: 0.8}
{Label: HEATING CONSUMPTION BEFORE PROJECT, KWH/M2, Match: HeatingEnergyDemandProperty, Ontology: EnershareProperty, Score: 0.9}
{Label: ASSESSMENT OF CARBON DIOXIDE EMISSIONS BEFORE THE PROJECT, KG CO2/M2 per year, Match: hasCarbonFootPrint, Ontology: EnershareSystem, Score: 0.8}
{Label: Planned energy consumption savings (kWh/m2), Match: hasTotalEnergyConsumptionSaving, Ontology: EnershareProperty, Score: 0.9}
{Label: Carrying out construction works in the enclosing structures, Match: hasCarryingOutConstructionWorks, Ontology: EnershareBuilding, Score: 1}
{Label: Renovation or reconstruction of engineering systems (for example, heating and ventilation equipment), Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Installation of a new water heating system, Match: has First Energy Resource For Water, Ontology: EnershareSystem.txt, Score: 0.8}
{Label: Installation of heat installations to ensure the production of heat from renewable energy sources, Match: has First Energy Resource Renewable Emission Factor For Heating, Ontology: EnershareSystem.txt, Score: 0.7}
{Label: Other activities, if they are necessary for increasing energy efficiency together with the above-mentioned measures, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Other activities, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Energy efficiency class of the residential house according to the temporary energy certificate of the building, Match: is Almost Zero Energy Building, Ontology: EnershareBuilding.txt, Score: 0.9}
{Label: Thermal energy consumption for heating according to the building's temporary energy certificate (kWh/m2), Match: Heating Electric Energy Consumption Property, Ontology: PlatoonEnergy.txt, Score: 0.8}
{Label: Energy consumption after project (kWh/m2), Match: has Electric Energy Consumption, Ontology: PlatoonEnergy.txt, Score: 0.9}
{Label: Assessment of carbon dioxide emissions after project, kg CO2/m2 per year, Match: has Non Renewable Emission Factor For Ventilation, Ontology: EnershareSystem.txt, Score: 0.7}
{Label: Heat energy consumption savings %, Match: Heat Energy Property, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: number of floors, Match: has Roof Floor, Ontology: EnershareBuilding.txt, Score: 0.8}
{Label: Average floor height, m, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Energy consumption for hot water preparation in KWH/M2 per year, Match: Domestic Hot Water Electric Energy Consumption Property, Ontology: PlatoonEnergy.txt, Score: 0.9}
{Label: Energy consumption for cooling in KWH/M2 per year, Match: Cooling Electric Energy Consumption Property, Ontology: PlatoonEnergy.txt, Score: 0.9}
{Label: assessment of carbon dioxide emission, kg CO2/m2/year, Match: has Second Energy Resource Renewable Emission Factor For Heating, Ontology: EnershareSystem.txt, Score: 0.7}
{Label: Thickness of thermal insulation material (mm), Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Heat insulation λ (W/mK), Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Indicative savings, kWh/m, Match: has Primary Energy Saving, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Indicative costs of the measure to be implemented, incl. VAT (euro), Match: expected Cost, Ontology: EnersharePriceProperty.txt, Score: 0.9}
{Label: Savings per year (euro) (It is assumed that the approximate heating costs, including amortization, amount to 70 euros per MWh), Match: has Collective Operation Cost, Ontology: EnersharePriceProperty.txt, Score: 0.8}
{Label: Payback period of the event, in years, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Thickness of thermal insulation material (mm), Match: hasInsulationClass, Ontology: EnershareWindturbine, Score: 0.8}
{Label: Heat insulation λ (W/mK), Match: hasHeatTransferCoefficient, Ontology: EnershareProperty, Score: 0.7}
{Label: Indicative savings, kWh/m, Match: hasEnergySaving, Ontology: EnershareProperty, Score: 0.9}
{Label: Indicative costs of the measure to be implemented, incl. VAT (euro), Match: hasCostSaving, Ontology: EnershareProperty, Score: 0.8}
{Label: Savings per year (euro) (It is assumed that the approximate heating costs, including amortization, amount to 70 euros per MWh), Match: hasEstimatedCostSaving, Ontology: EnershareProperty, Score: 0.7}
{Label: Payback period of the event, in years, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Thickness of thermal insulation material (mm), Match: hasInsulationClass, Ontology: EnershareWindturbine, Score: 0.8}
{Label: Heat insulation λ (W/mK), Match: hasHeatTransferCoefficient, Ontology: EnershareProperty, Score: 0.7}
{Label: Indicative savings, kWh/m, Match: hasEnergySaving, Ontology: EnershareProperty, Score: 0.9}
{Label: Indicative costs of the measure to be implemented, incl. VAT (euro), Match: has Investement Cost, Ontology: EnersharePriceProperty, Score: 0.9}
{Label: Savings per year (euro), Match: has Cost Saving, Ontology: EnersharePriceProperty, Score: 0.9}
{Label: Payback period of the event, in years, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: U value of windows, W/m2K, Match: has Heat Transfer Coefficient, Ontology: EnershareProperty, Score: 0.8}
{Label: The U-value of the exterior door, W/m2K, Match: has Heat Transfer Coefficient, Ontology: EnershareProperty, Score: 0.8}
{Label: Indicative savings, kWh/m, Match: has Primary Energy Saving, Ontology: EnershareProperty, Score: 0.7}
{Label: Indicative costs of the measure to be implemented, incl. VAT (euro), Match: has Investement Cost, Ontology: EnersharePriceProperty, Score: 0.9}
{Label: Savings per year (euro), Match: has Cost Saving, Ontology: EnersharePriceProperty, Score: 0.9}
{Label: Payback period of the event, in years, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Thickness of thermal insulation material (mm), Match: has Insulation Class, Ontology: EnershareWindturbine, Score: 0.6}
{Label: Heat insulation λ (W/mK), Match: Heat Coefficient Evaluation, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: Indicative savings, kWh/m, Match: has Energy Saving, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Indicative costs of the measure to be implemented, incl. VAT (euro), Match: capital Cost, Ontology: EnersharePriceProperty.txt, Score: 0.8}
{Label: Savings per year (euro) (It is assumed that the approximate heating costs, including amortization, amount to 60 euros per MWh), Match: has Energy Saving, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Payback period of the event, in years, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Current costs for heating (euro), Match: Heating Energy Demand Property, Ontology: EnershareProperty.txt, Score: 0.7}
{Label: Current costs for hot water (euro), Match: Heating Energy Demand Property, Ontology: EnershareProperty.txt, Score: 0.7}
{Label: Planned costs for heating (euro), Match: Heating Energy Demand Property, Ontology: EnershareProperty.txt, Score: 0.7}
{Label: Planned costs for hot water (euro), Match: Heating Energy Demand Property, Ontology: EnershareProperty.txt, Score: 0.7}
{Label: Cost savings (euro), Match: has Energy Saving, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Consumption of primary non-renewable energy, KWH/M2 per year, Match: has Primary Non Renewable Energy, Ontology: EnershareProperty.txt, Score: 1}
{Label: Primary total energy consumption, KWH/M2 per year, Match: has Total Energy Consumption Saving, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: Energy consumption for hot water preparation, KWH/M2 per year, Match: Domestic Hot Water Gas Energy Consumption Property, Ontology: PlatoonEnergy.txt, Score: 0.9}
{Label: Energy consumption for cooling, KWH/M2 per year, Match: Cooling Gas Energy Consumption Property, Ontology: PlatoonEnergy.txt, Score: 0.9}
{Label: Energy consumption for heating, KWH/M2 per year, Match: Heating Electric Energy Consumption Property, Ontology: PlatoonEnergy.txt, Score: 0.9}
{Label: Total energy consumption, KWH/M2 per year, Match: has Total Energy Consumption Saving, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: Compliance of the building with the requirements of an almost zero energy building, Match: is Almost Zero Energy Building, Ontology: EnershareBuilding.txt, Score: 1}
{Label: Assessment of carbon dioxide emissions, t CO₂ per year, Match: has Carbon Foot Print, Ontology: EnershareSystem.txt, Score: 0.9}
{Label: Assessment of carbon dioxide emissions, kg CO₂ per year, Match: has Carbon Foot Print, Ontology: EnershareSystem.txt, Score: 0.9}
{Label: Area of the external surface of the building, m2, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: The average weighted heat transfer coefficient U average of the external enclosures, W/m2K, Match: hasHeatTransferCoefficient, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: The average weighted standard (maximum) heat transfer coefficient of the external enclosures U average, max, W/m2K, Match: hasAverageStandardHeatTransferCoefficient, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: The calculated specific heat loss coefficient HT/A of the building's enclosing structures, W/m2K, Match: hasCalculatedHeatLossCoefficient, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: Specific heat loss coefficient of building,  HT max/A calculated, W/M2k, Match: hasAllowableHeatLossCoefficient, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: Calculated indoor temperature for heating rating, oC, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Calculated indoor temperature for cooling rating, oC, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Required air exchange rate, n-1, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Specific heat loss coefficient of building ventilation HVentilation/Acalculated, W/M2k, Match: hasNonRenewableEmissionFactorForVentilation, Ontology: EnershareSystem.txt, Score: 0.7}
{Label: Energy carrier for heating, Match: hasFirstEnergyResourceForHeating, Ontology: EnershareSystem.txt, Score: 0.9}
{Label: Energy carrier for hot water preparation, Match: hasFirstEnergyResourceForWater, Ontology: EnershareSystem.txt, Score: 0.9}
{Label: Energy carrier for cooling, Match: has First Energy Resource For Cooling, Ontology: EnershareBuilding.txt, Score: 0.9}
{Label: CO2 emission factor, kg CO2/MWh for heating, Match: has First Energy Resource Non Renewable Emission Factor For Heating, Ontology: EnershareSystem.txt, Score: 0.9}
{Label: CO2 emission factor, kg CO2/MWh for hot water preparation, Match: has First Energy Resource Non Renewable Emission Factor For Hot Water, Ontology: EnershareSystem.txt, Score: 0.9}
{Label: CO2 emission factor, kg CO2/MWh for cooling, Match: has First Energy Resource Non Renewable Emission Factor For Cooling, Ontology: EnershareSystem.txt, Score: 0.9}
{Label: Primary energy factor for the part of non-renewable energy resources - heating, Match: has Primary Non Renewable Energy, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Primary energy factor for the part of non-renewable energy resources - hot water preparation, Match: has Primary Non Renewable Energy, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Primary energy factor for partial cooling of non-renewable energy resources, Match: has Primary Non Renewable Energy, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Primary energy factor for the share of renewable energy resources - heating, Match: has Renewable Energy, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Primary energy factor for the part of renewable energy resources - hot water preparation, Match: has Renewable Energy, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Primary energy factor for partial cooling of renewable energy resources, Match: has Renewable Energy, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: Total primary energy factor - for heating, Match: hasFirstEnergyResourceForHeating, Ontology: EnershareBuilding.txt, Score: 0.9}
{Label: Total primary energy factor - for hot water preparation, Match: hasFirstEnergyResourceForWater, Ontology: EnershareSystem.txt, Score: 0.9}
{Label: Total primary energy factor - for cooling, Match: hasFirstEnergyResourceForCooling, Ontology: EnershareBuilding.txt, Score: 0.9}
{Label: Project number, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Houshold location (region), Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Total electricity consumption, MWh per year, Match: deliveredEnergy, Ontology: EnershareSystem.txt, Score: 0.8}
{Label: Average amount of electricity produced by solar panels, MWh per year, Match: hasWindEnergyProduction, Ontology: EnershareProperty.txt, Score: 0.7}
{Label: EXISTING INVERTER SET POWER, KW, Match: hasChargePower, Ontology: EnershareSystem.txt, Score: 0.8}
{Label: Additional installed inverter power (set), Match: hasMaximumChargePower, Ontology: EnershareSystem.txt, Score: 0.8}
{Label: AMOUNT OF SUPPORT FOR THE INSTALLATION OF ELECTRICITY PRODUCTION EQUIPMENT, EUR, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Primary energy consumption after installing the solar panel system, MWh per year, Match: has Primary Total Energy Consumption, Ontology: EnershareProperty, Score: 0.9}
{Label: Reduction of primary energy, MWh per year, Match: has Primary Energy Saving, Ontology: EnershareProperty, Score: 0.9}
{Label: Project number, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: The data, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Region, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Granted support, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Electricity consumption of the grid, Match: has electric energy consumption, Ontology: PlatoonEnergy, Score: 0.9}
{Label: Primary energy consumption before, Match: has Initial Electric Energy Consumption, Ontology: EnershareProperty, Score: 0.9}
{Label: Current inverter set power, Match: Heating Electric Energy Load Property, Ontology: PlatoonEnergy, Score: 0.8}
{Label: Inverter power in project, Match: Heating Electric Energy Load Property, Ontology: PlatoonEnergy, Score: 0.8}
{Label: Electricity produced by solar panels, Match: Photovoltaic Energy, Ontology: EnershareEnergyResource, Score: 0.9}
{Label: Primary energy consumption after, Match: has Primary Total Energy Consumption, Ontology: EnershareProperty, Score: 0.8}
{Label: Reduction of primary energy, Match: has Primary Energy Saving, Ontology: EnershareProperty, Score: 0.8}
{Label: CO2 emissions reduction, Match: has Carbon Dioxide Reduction, Ontology: EnershareProperty, Score: 0.9}
